id	title	description	link	image_link	additional_image_link	availability	price	sale_price	brand	condition	google_product_category	product_type	mpn	gtin	identifier_exists	item_group_id
black-with-white-polka-silk-scarf-pocket-square-set	Black With White Polka Silk Scarf & Pocket Square Set	The Black With White Polka Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in black silk with a fine white pin-dot print - timeless black-tie polish. Ideal for black-tie events, weddings and formal events — the black pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Black · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/black-with-white-polka-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/black-with-white-polka-silk-scarf-pocket-square-set_onbody.png?v=1780234411	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/black-with-white-polka-silk-scarf-pocket-square-set_drape.png?v=1780234416,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/14-5.jpg?v=1719833348,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/14-1_15f534c1-c0a7-485e-af5b-12b24c55f934.jpg?v=1719833348	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240034PS	Black With White Polka Silk Pocket Square	The Black With White Polka Silk Pocket Square from Threaditionz is a men's silk pocket square in black silk with a fine white pin-dot print - timeless black-tie polish. Ideal for black-tie events, weddings and formal events — the black pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Black · Size: 12" x 12"	https://threaditionz.co.uk/product/black-with-white-polka-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/14-1.jpg?v=1719833356	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/14-2.jpg?v=1719833356,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/14-4.jpg?v=1719833356,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/14-3.jpg?v=1719833356	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240034PS			
brown-indigo-silk-scarf-pocket-square-set	Brown Indigo Silk Scarf & Pocket Square Set	The Brown Indigo Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in black silk worked with a copper six-point star-medallion geometric - ornate and warm. Ideal for weddings, festive events and evening wear — the bold brown design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Brown · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/brown-indigo-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/brown-indigo-silk-scarf-pocket-square-set_onbody.png?v=1780234425	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/brown-indigo-silk-scarf-pocket-square-set_drape.png?v=1780234429,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/bi1.jpg?v=1719833366,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/brownindigo_7aa9b61b-bf31-4e4e-b77a-fe412dc03d36.webp?v=1719833366	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
spring-soul-silk-scarf-pocket-square-set	Spring Soul Silk Scarf & Pocket Square Set (Special Edition)	The Spring Soul Silk Scarf & Pocket Square Set (Special Edition) from Threaditionz is a men's silk scarf & pocket square gift set in ivory silk with a delicate multicolour ditsy floral - soft and romantic. Ideal for spring/summer weddings, garden parties and daytime events — the cream multi pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Cream Multi · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/spring-soul-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/spring-soul-silk-scarf-pocket-square-set_onbody.png?v=1780234434	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/spring-soul-silk-scarf-pocket-square-set_drape.png?v=1780234440,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/11-6.jpg?v=1719833374,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/11-1_d8378580-9f13-499a-bec9-ef4fe0b14b83.jpg?v=1719833374	in_stock	87.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
w21-daisy-silk-scarf-pocket-square-set	W21- Daisy Silk Scarf & Pocket Square Set	The W21- Daisy Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in champagne silk with a small multicolour floral foulard - soft and smart. Ideal for weddings, daytime events and smart-casual — the champagne pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Champagne · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/w21-daisy-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/w21-daisy-silk-scarf-pocket-square-set_onbody.png?v=1780234450	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/w21-daisy-silk-scarf-pocket-square-set_drape.png?v=1780234453,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/d1.jpg?v=1719833389,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/DAISY.webp?v=1719833389	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
maroon-black-mystery-silk-scarf-pocket-square-set	Maroon & Black Mystery Silk Scarf & Pocket Square Set	The Maroon & Black Mystery Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in deep maroon silk with gold-and-black paisley damask medallions - opulent festive. Ideal for weddings, festive events and evening wear — the bold maroon design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Maroon · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/maroon-black-mystery-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-black-mystery-silk-scarf-pocket-square-set_onbody.png?v=1780234459	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-black-mystery-silk-scarf-pocket-square-set_drape.png?v=1780234465,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/mb1.jpg?v=1719833393,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/mps1_1.webp?v=1719833393	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
yellow-with-black-polka-silk-scarf-pocket-square	Yellow With Black Polka Silk Scarf & Pocket Square	The Yellow With Black Polka Silk Scarf & Pocket Square from Threaditionz is a men's silk scarf & pocket square gift set in bright yellow silk with fine black pin-dots - bold and cheerful. Ideal for smart-casual, parties and summer events — the bold yellow design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/yellow-with-black-polka-silk-scarf-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/yellow-with-black-polka-silk-scarf-pocket-square_onbody.png?v=1780234474	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/yellow-with-black-polka-silk-scarf-pocket-square_drape.png?v=1780234477,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-6.jpg?v=1719833402,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-1_0b4464b2-15a1-4630-b78f-d07c2897e608.jpg?v=1719833402	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240035PS	Yellow With Black Polka Silk Pocket Square	The Yellow With Black Polka Silk Pocket Square from Threaditionz is a men's silk pocket square in bright yellow silk with fine black pin-dots - bold and cheerful. Ideal for smart-casual, parties and summer events — the bold yellow design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow · Size: 12" x 12"	https://threaditionz.co.uk/product/yellow-with-black-polka-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-1.jpg?v=1719833412	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-2.jpg?v=1719833412,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-3.jpg?v=1719833412,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/12-4.jpg?v=1719833412	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240035PS			
purple-quadruple-polka-silk-pocket-square-scarf-set	Purple Quadruple Polka Purple Silk Scarf & Pocket Square	The Purple Quadruple Polka Purple Silk Scarf & Pocket Square from Threaditionz is a men's silk scarf & pocket square gift set in purple silk with a neat lilac four-dot cluster foulard - regal and refined. Ideal for weddings, formal events and evening wear — the purple pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Purple · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/purple-quadruple-polka-silk-pocket-square-scarf-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/purple-quadruple-polka-silk-pocket-square-scarf-set_onbody.png?v=1780234484	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/purple-quadruple-polka-silk-pocket-square-scarf-set_drape.png?v=1780234490,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-5.jpg?v=1719833422,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-1_d3c4c342-f137-44fe-854b-adfd2ef0a0dd.jpg?v=1719833422	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240036PS	Purple Quadruple Polka Silk Pocket Square	The Purple Quadruple Polka Silk Pocket Square from Threaditionz is a men's silk pocket square in purple silk with a neat lilac four-dot cluster foulard - regal and refined. Ideal for weddings, formal events and evening wear — the purple pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Purple · Size: 12" x 12"	https://threaditionz.co.uk/product/purple-quadruple-polka-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-1.jpg?v=1719833430	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-2.jpg?v=1719833430,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-3.jpg?v=1719833430,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/13-4.jpg?v=1719833430	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240036PS			
double-dotted-maroon-silk-scarf-pocket-square-set	Double Dotted Maroon Silk Scarf & Pocket Square Set	The Double Dotted Maroon Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in rich maroon silk with a white double pin-dot foulard - classic warmth. Ideal for weddings, autumn events and business wear — the maroon pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Maroon · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/double-dotted-maroon-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/double-dotted-maroon-silk-scarf-pocket-square-set_onbody.png?v=1780234495	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/double-dotted-maroon-silk-scarf-pocket-square-set_drape.png?v=1780234501,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-6.jpg?v=1719833439,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-1_ab398834-f3e8-410d-8abb-6e6146dbeddf.jpg?v=1719833439	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240037PS	Double Dotted Maroon Silk Pocket Square	The Double Dotted Maroon Silk Pocket Square from Threaditionz is a men's silk pocket square in rich maroon silk with a white double pin-dot foulard - classic warmth. Ideal for weddings, autumn events and business wear — the maroon pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Maroon · Size: 12" x 12"	https://threaditionz.co.uk/product/double-dotted-maroon-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-1.jpg?v=1719833447	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-2.jpg?v=1719833447,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-4.jpg?v=1719833447,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/10-3.jpg?v=1719833447	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240037PS			
TH240038PS	The Dark Vintage Silk Pocket Square	The Dark Vintage Silk Pocket Square from Threaditionz is a men's silk pocket square in charcoal-black silk with a tonal paisley damask - understated formal depth. Ideal for black-tie events, weddings and evening wear — the charcoal pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Charcoal · Size: 12" x 12"	https://threaditionz.co.uk/product/the-dark-vintage-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/3-1.jpg?v=1719833454	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/3-2.jpg?v=1719833454,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/3-3.jpg?v=1719833454,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/3-4.jpg?v=1719833454	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240038PS			
TH240009PS	The Military Camo Silk Pocket Square	The Military Camo Silk Pocket Square from Threaditionz is a men's silk pocket square in a green, brown and tan military camouflage print - rugged novelty. Ideal for casual wear, gifting and statement looks — the bold green camo design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Green Camo · Size: 12" x 12"	https://threaditionz.co.uk/product/the-military-camo-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/7-1.jpg?v=1719833463	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/7-2.jpg?v=1719833463,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/7-3.jpg?v=1719833463,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/7-4.jpg?v=1719833463	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240009PS			
TH240010PS	Midnight Rose Silk Pocket Square	The Midnight Rose Silk Pocket Square from Threaditionz is a men's silk pocket square in black silk with white scrolling foliage and scattered red roses - dramatic floral. Ideal for weddings, evening wear and statement looks — the bold black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Black · Size: 12" x 12"	https://threaditionz.co.uk/product/midnight-rose-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-1.jpg?v=1719833470	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-2.jpg?v=1719833470,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-3.jpg?v=1719833470,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-4.jpg?v=1719833470	in_stock	22.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240010PS			
the-starry-night-silk-pocket-square	The Starry Night Silk Pocket Square	The Starry Night Silk Pocket Square from Threaditionz is a men's silk pocket square in a fine-art print of a swirling blue starry-night sky (after Van Gogh) - artistic statement. Ideal for statement looks, gifting and evening wear — the bold navy & blue design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Navy & Blue · Size: 12" x 12"	https://threaditionz.co.uk/product/the-starry-night-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-1_1.jpg?v=1719833477	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-2.jpg?v=1719833477,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-3.jpg?v=1719833477,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-4_1bf2de4b-e296-4ca6-9869-190108d9f778.jpg?v=1719833477	in_stock	22.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square			no	
diamond-maze-silk-scarf-pocket-square-set	Diamond Maze Silk Scarf & Pocket Square Set	The Diamond Maze Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in navy silk layered with an ornate gold, teal and red geometric medallion maze - opulent and intricate. Ideal for weddings, festive events and statement looks — the bold navy & gold design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Navy & Gold · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/diamond-maze-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/diamond-maze-silk-scarf-pocket-square-set_onbody.png?v=1780234508	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/diamond-maze-silk-scarf-pocket-square-set_drape.png?v=1780234514,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-5.jpg?v=1719833485,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-1_03bdd945-a551-495f-b714-94c17a24124a.jpg?v=1719833485	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240039PS	Diamond Maze Silk Pocket Square	The Diamond Maze Silk Pocket Square from Threaditionz is a men's silk pocket square in navy silk layered with an ornate gold, teal and red geometric medallion maze - opulent and intricate. Ideal for weddings, festive events and statement looks — the bold navy & gold design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Navy & Gold · Size: 12" x 12"	https://threaditionz.co.uk/product/diamond-maze-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-1.jpg?v=1719833493	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-2.jpg?v=1719833493,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-3.jpg?v=1719833493,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/30-4.jpg?v=1719833493	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240039PS			
TH240040PS	Vintage Brown Silk Pocket Square	The Vintage Brown Silk Pocket Square from Threaditionz is a men's silk pocket square in brown silk with a tonal Art-Nouveau foliage damask - vintage warmth. Ideal for weddings, autumn events and business wear — the brown pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Brown · Size: 12" x 12"	https://threaditionz.co.uk/product/vintage-brown-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/25-1.jpg?v=1719833508	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/25-2.jpg?v=1719833508,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/25-3.jpg?v=1719833508,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/25-4.jpg?v=1719833508	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240040PS			
TH240041PS	The Festive Pink Silk Pocket Square	The Festive Pink Silk Pocket Square from Threaditionz is a men's silk pocket square in a clean blush-pink silk with a subtle micro-texture - soft solid versatility. Ideal for weddings, spring events and daytime — its clean blush pink tone is easy to match and adds a polished finishing touch without competing with your outfit. Material: 100% Silk · Colour: Blush Pink · Size: 12" x 12"	https://threaditionz.co.uk/product/the-festive-pink-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-festive-pink-silk-pocket-square_onbody.png?v=1780240981	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-festive-pink-silk-pocket-square_drape.png?v=1780240986,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/19-1.jpg?v=1719833528,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/19-2.jpg?v=1719833528,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/19-3.jpg?v=1719833528,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/19-4.jpg?v=1719833528	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240041PS			
TH240042PS	Houndstooth Silk Pocket Square	The Houndstooth Silk Pocket Square from Threaditionz is a men's silk pocket square in crisp black-and-white classic houndstooth - heritage tailoring. Ideal for business wear, smart-casual and autumn/winter — the bold black & white design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Black & White · Size: 12" x 12"	https://threaditionz.co.uk/product/houndstooth-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/houndstooth-silk-pocket-square_onbody.png?v=1780240969	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/houndstooth-silk-pocket-square_drape.png?v=1780240975,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/33-1.jpg?v=1719833543,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/33-2.jpg?v=1719833543,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/33-3.jpg?v=1719833543,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/33-4.jpg?v=1719833543	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240042PS			
white-black-tartan-silk-scarf-pocket-square-set	White Black Tartan Silk Scarf & Pocket Square Set	The White Black Tartan Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in white-silver silk printed with a black Moroccan quatrefoil trellis lattice - crisp geometric. Ideal for weddings, formal events and summer looks — the white pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: White · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/white-black-tartan-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/white-black-tartan-silk-scarf-pocket-square-set_onbody.png?v=1780234520	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/white-black-tartan-silk-scarf-pocket-square-set_drape.png?v=1780234526,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-5.jpg?v=1719833551,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-1_cbce7709-d4b4-49cf-99d7-278aff9f32cd.jpg?v=1719833551,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-7.jpg?v=1719833551	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240043PS	White Black Tartan Silk Pocket Square	The White Black Tartan Silk Pocket Square from Threaditionz is a men's silk pocket square in white-silver silk printed with a black Moroccan quatrefoil trellis lattice - crisp geometric. Ideal for weddings, formal events and summer looks — the white pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: White · Size: 12" x 12"	https://threaditionz.co.uk/product/white-black-tartan-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/white-black-tartan-silk-pocket-square_onbody.png?v=1780240954	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/white-black-tartan-silk-pocket-square_drape.png?v=1780240962,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-1.jpg?v=1719833559,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-2.jpg?v=1719833559,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-3.jpg?v=1719833559,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/29-4.jpg?v=1719833559	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240043PS			
blue-white-tartan-silk-pocket-square	Blue White Tartan Silk Pocket Square	The Blue White Tartan Silk Pocket Square from Threaditionz is a men's silk pocket square in navy-indigo silk printed with a white Moroccan quatrefoil trellis lattice - refined geometric. Ideal for weddings, business wear and formal events — the navy pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Navy · Size: 12" x 12"	https://threaditionz.co.uk/product/blue-white-tartan-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/blue-white-tartan-silk-pocket-square_onbody.png?v=1780240942	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/blue-white-tartan-silk-pocket-square_drape.png?v=1780240948,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/28-1.jpg?v=1719833574,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/28-2.jpg?v=1719833574,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/28-3.jpg?v=1719833574,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/28-4.jpg?v=1719833574	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square			no	
TH240044PS	Maroon White Tartan Silk Pocket Square	The Maroon White Tartan Silk Pocket Square from Threaditionz is a men's silk pocket square in maroon silk printed with a white Moroccan quatrefoil trellis lattice - refined geometric. Ideal for weddings, business wear and formal events — the maroon pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Maroon · Size: 12" x 12"	https://threaditionz.co.uk/product/maroon-white-tartan-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-white-tartan-silk-pocket-square_onbody.png?v=1780240931	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-white-tartan-silk-pocket-square_drape.png?v=1780240936,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-1_9e5b5eb0-d888-4253-b70d-2c3329e8a788.jpg?v=1719833584,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-2.jpg?v=1719833584,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-3.jpg?v=1719833584,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-4.jpg?v=1719833584	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240044PS			
maroon-white-tartan-silk-scarf-pocket-square-set	Maroon White Tartan Silk Scarf & Pocket Square Set	The Maroon White Tartan Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in maroon silk printed with a white Moroccan quatrefoil trellis lattice - refined geometric. Ideal for weddings, business wear and formal events — the maroon pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Maroon · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/maroon-white-tartan-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-white-tartan-silk-scarf-pocket-square-set_onbody.png?v=1780234532	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-white-tartan-silk-scarf-pocket-square-set_drape.png?v=1780234539,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-5.jpg?v=1719833588,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/27-1.jpg?v=1719833588	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
